,origin,destination
3911,2877363,11981165
3912,2870252,16305245
3913,55062592,2874910
3914,209386474,118869865
3915,22586239,77490871
3916,2876496,103573556
3917,2876862,24227348
3918,2874910,18512083
3919,2874205,174770930
3920,15947757,2879270
3921,2877363,17726097
3922,48353080,18985384
3923,2032102,2871295
3924,123620562,96454295
3925,18980463,215645719
3926,549134,2878623
3927,2871295,7572268
3928,45703052,2878623
3929,84880933,91447140
3930,10121363,2878772
3931,103573556,2876496
3932,11561401,18981201
3933,59053631,118869512
3934,18981201,5529279
3935,28091713,2871678
3936,85721424,84880933
3937,18981201,15561866
3938,215655713,2878772
3939,13145364,2871295
3940,118865242,92986369
3941,123625563,21714843
3942,14214486,2871678
3943,118865242,2657211
3944,2968623,2877021
3945,73705593,2870829
3946,25434042,84886077
3947,123622228,24298339
3948,26971810,2878623
3949,123624063,53333982
3950,84882469,202015424
3951,46795799,2871678
3952,18988104,53373375
3953,94551461,4501854
3954,31935575,2878772
3955,215286247,2878772
3956,91190458,2872613
3957,168250724,199664249
3958,84880933,55930864
3959,13929772,18985171
3960,124075903,18988104
3961,9096837,2878772
3962,28044551,2875502
3963,214988023,18980463
3964,9587918,118865639
3965,118869512,53603159
3966,18981201,16553367
3967,2871295,4155856
3968,18208207,2871678
3969,147016855,203118838
3970,2871678,33902589
3971,2878623,7610620
3972,2877038,30977310
3973,2871295,15442149
3974,119189588,118869865
3975,118869512,4583157
3976,18871664,18983082
3977,2870829,9540339
3978,2878772,31935575
3979,206431929,18980380
3980,123622426,119328793
3981,2871678,215458270
3982,2871678,15022204
3983,2878623,39361475
3984,4817471,2878772
3985,118869512,75137840
3986,34579722,18988104
3987,18989713,214776612
3988,2872418,34020068
3989,125867902,123624419
3990,107176292,2879270
3991,2878623,18241026
3992,56255709,84885648
3993,215689327,118869865
3994,4815918,84885702
3995,94550757,7590511
3996,23856360,84884060
3997,2871678,19258436
3998,2871678,100114677
3999,123624419,55516636
4000,2871295,174807625
4001,60964366,118865242
4002,23309691,123625187
4003,2871844,27789795
4004,9397159,18980811
4005,2873723,169038737
4006,2871295,20849749
4007,16032195,118865242
4008,25769830,84887955
4009,10744715,2873021
4010,123624419,14910870
4011,2871678,17753132
4012,2878623,16818891
4013,84880210,51784103
4014,2288432,118865242
4015,115283312,84881740
4016,14570151,2874048
4017,6062318,2879848
4018,21031500,2871678
4019,2871678,12690127
4020,2871295,46806114
4021,5018092,18980463
4022,3018341,2878623
4023,2874113,11862245
4024,2871896,49538818
4025,2871678,205174808
4026,9397891,2871678
4027,18988046,11236554
4028,20288424,18981201
4029,18988046,72091673
4030,2871295,13198502
4031,2871678,21689818
4032,172129802,2878772
4033,15715473,18988046
4034,123620562,128976583
4035,2874531,207988272
4036,2873021,23856736
4037,2871295,27428704
4038,7594506,2878623
4039,140751846,94550757
4040,8930761,2877038
4041,169039865,2871844
4042,6404238,2871678
4043,2877363,8316940
4044,2877272,214922337
4045,44163905,2879848
4046,54014151,84886010
4047,55091291,118865242
4048,3046001,2879848
4049,123621596,121096869
4050,109936914,116986641
4051,2879848,5823532
4052,116985749,14174930
4053,2871678,33028728
4054,211215474,18989187
4055,18988104,14191088
4056,2871678,11015465
4057,84881545,21631047
4058,46952141,2879848
4059,18989187,18878000
4060,46894666,18989187
4061,123623002,24381263
4062,2878623,46045438
4063,21738426,84883172
4064,55025941,2876274
4065,86094304,84886187
4066,2874910,5838610
4067,24339791,84886077
4068,18981358,209325151
4069,84888128,9895390
4070,18981201,15415665
4071,2430954,2875502
4072,2879270,46828183
4073,15265528,118865242
4074,2876862,1024973
4075,123620011,59137847
4076,16692666,2871844
4077,73587319,118869512
4078,118865242,32294515
4079,1746436,2871678
4080,13063408,2871678
4081,12808575,2871295
4082,84886010,5367699
4083,41620129,94556645
4084,123530695,123624419
4085,2871678,8456620
4086,18878000,18989187
4087,118865242,41625243
4088,2871678,207795869
4089,2879270,12703948
4090,38790421,2871678
4091,21657274,18980380
4092,24640836,2875502
4093,84886010,6817258
4094,84881740,215153777
4095,38977182,18981201
4096,2870829,13842412
4097,14907552,18980811
4098,55224242,94551461
4099,2871844,1918869
4100,118863056,215591073
4101,14545993,2877363
4102,18095593,123624419
4103,195699073,2879848
4104,2871295,5154996
4105,2871678,20546142
4106,84886782,7282022
4107,53712836,2878623
4108,35844796,18985384
4109,13682355,18988104
4110,94554780,11152838
4111,16357541,2871678
4112,18982114,42708185
4113,10169464,84886782
4114,15145581,2878772
4115,5927657,18980463
4116,215674283,2871678
4117,18457994,2877363
4118,2871295,24164993
4119,84881740,100463640
4120,5214096,18981358
4121,2874048,213258773
4122,15052853,84886010
4123,118865242,39074103
4124,211531677,84886187
4125,84880280,6501339
4126,2871678,3279439
4127,25827908,2876274
4128,84885702,208650260
4129,14950155,2871678
4130,2871295,14952910
4131,84884060,14913931
4132,84886187,83704489
4133,22606176,2879270
4134,84881740,4982952
4135,12059272,2877363
4136,18980811,59231616
4137,2879848,5868607
4138,2871295,22046139
4139,2878623,6072391
4140,15783251,123624419
4141,18099241,118865242
4142,17957701,2875502
4143,3631674,18989187
4144,198985239,2871295
4145,18988104,12853679
4146,19646609,123621535
4147,77490871,32995889
4148,2871678,12665241
4149,17753132,2871678
4150,2874456,26310362
4151,55493861,84880210
4152,118865242,29328606
4153,2871295,10860640
4154,207887828,2879848
4155,2878772,30739242
4156,18980811,10294554
4157,92409138,2871295
4158,46762089,2878408
4159,84885702,49359590
4160,15311774,2879270
4161,123620170,35177577
4162,7765998,18989842
4163,2875502,59058328
4164,2871678,6028689
4165,52835526,2871295
4166,10460085,118865242
4167,164672955,94551157
4168,2878623,56617563
4169,118863056,12214991
4170,204847971,2871678
4171,53331858,2877272
4172,41731471,18980811
4173,116985597,23026468
4174,2870542,85463517
4175,84883368,58921735
4176,85622608,84886187
4177,123626539,124499085
4178,2874205,21831510
4179,2871896,15765070
4180,2874205,2138915
4181,2877521,3669091
4182,18984455,46772294
4183,14640408,2879848
4184,239938,84880933
4185,2874531,53705025
4186,6895249,2878538
4187,84884060,29762839
4188,197464700,84885648
4189,2879848,213193444
4190,208756707,2877272
4191,84882789,24412112
4192,2878623,16969579
4193,2871678,11215469
4194,213187306,18981358
4195,2878623,6392032
4196,54168551,2871295
4197,2871844,15930063
4198,8368595,2870829
4199,2871295,85464346
4200,15343215,123624419
4201,2878623,9632804
4202,10525027,118865242
4203,84880039,82620088
4204,2871678,214947368
4205,214991171,84886010
4206,18984455,3792798
4207,2871678,28716537
4208,139226034,123624063
4209,41179051,2871295
4210,18980811,49718148
4211,2874205,5535421
4212,18982114,5046491
4213,3398010,2870542
4214,14497016,2875502
4215,2872653,15565250
4216,6682880,94558998
4217,204125372,84886010
4218,94551157,9306610
4219,199054853,2876274
4220,12664059,2877363
4221,52034236,18988104
4222,2871678,10517945
4223,2224519,116985597
4224,2874988,14529455
4225,195259680,2879848
4226,123623002,56456244
4227,10947789,118865242
4228,2873021,14259349
4229,33038418,84882789
4230,2878623,8218374
4231,2874205,27204010
4232,4537797,18980811
4233,94550757,113040233
4234,22338867,2878623
4235,17713309,2877021
4236,49351702,2871295
4237,2878623,40134049
4238,84888128,6293113
4239,39967114,84880210
4240,208226381,118869865
4241,29951367,2878623
4242,2871678,153313195
4243,84881740,210706981
4244,118865242,2288432
4245,24285886,2871678
4246,2877363,20254342
4247,215566299,2877363
4248,2874048,18636876
4249,2558988,18980463
4250,2871678,13063408
4251,18981201,8103712
4252,10245718,2871678
4253,18981201,16097097
4254,35566111,199666823
4255,3409340,2871678
4256,21812695,2871678
4257,2871678,15623784
4258,36773015,2878623
4259,18980811,4537797
4260,2871844,49524535
4261,2871678,24657999
4262,55180556,2871295
4263,83987429,123622228
4264,2878772,10121363
4265,30949951,2877521
4266,18989187,1387564
4267,6663247,2871678
4268,1108854,84880210
4269,2878772,4183516
4270,123625563,1205102
4271,2871678,214790642
4272,2878772,201051156
4273,3238555,2879848
4274,18980463,25303211
4275,2871678,6404238
4276,13980054,2878623
4277,17421004,2874910
4278,118865242,6327548
4279,201051156,2878772
4280,84704962,84886782
4281,2877038,195737114
4282,16651537,2871678
4283,51612,2879270
4284,18369298,118863056
4285,159041510,18980380
4286,18989187,18156679
4287,207402919,2871678
4288,10444428,18989842
4289,2871295,199464248
4290,19278306,2871295
4291,2876862,72665750
4292,209545647,123624419
4293,2878623,20574812
4294,2875752,2335927
4295,116985597,13760560
4296,59944208,18981201
4297,2876274,8318034
4298,54604516,18981201
4299,15886324,84880210
4300,212648606,18984455
4301,2877038,8930761
4302,2331270,84881740
4303,118869865,214826731
4304,2871295,14893637
4305,3167352,2871678
4306,214832963,2871844
4307,8275345,2875502
4308,199664249,168250724
4309,198946951,2871678
4310,2877363,40984076
4311,199660318,149839455
4312,2871678,12449537
4313,94550656,59392828
4314,20749281,2878623
4315,209335212,84881740
4316,123624419,207852861
4317,86780645,84881737
4318,17947316,84888128
4319,2871678,21812695
4320,1329989,2877363
4321,31259380,2874910
4322,116984741,55957940
4323,89086660,2871295
4324,2877521,67364389
4325,15431520,84886187
4326,2386903,2877363
4327,18981201,4818551
4328,11892495,2871678
4329,2878623,53712836
4330,118865242,195862401
4331,12279261,2871678
4332,2878623,215082267
4333,14810775,84880616
4334,2876274,210165418
4335,2872613,13666152
4336,2879848,10966609
4337,29991811,2874205
4338,2874205,16702116
4339,2871678,21486101
4340,2878623,867896
4341,28431705,2874205
4342,18981201,2813886
4343,204887000,2871295
4344,94551461,94562719
4345,51833812,123625503
4346,85451369,118865242
4347,2877363,41076131
4348,123625187,23309691
4349,55018041,118865242
4350,1444902,18988104
4351,2871896,17829107
4352,14956539,18988104
4353,15550486,2878623
4354,2878623,32259485
4355,123624419,4419369
4356,2878623,12849524
4357,2871678,14837656
4358,94551461,215301080
4359,215401902,2871678
4360,17726097,2877363
4361,94551461,4581994
4362,118869512,1473022
4363,7707206,2871295
4364,30883103,123625563
4365,2870829,9237172
4366,15881442,18984386
4367,42064757,123624419
4368,2874048,51935574
4369,84883968,16381541
4370,2871678,215582262
4371,204801183,18980811
4372,123623002,17087942
4373,118869512,52079429
4374,2877363,52998860
4375,123624419,123272623
4376,118869865,208226381
4377,29517389,2878772
4378,53981191,2871678
4379,10694582,2871678
4380,4769907,2870859
4381,18981201,19950803
4382,84886187,84698462
4383,2878623,28526373
4384,150148179,2879270
4385,4512174,18985384
4386,2874205,732997
4387,118861402,22559400
4388,2873723,24853315
4389,120025015,123624112
4390,2872613,52288516
4391,2879848,17847809
4392,84880089,13649405
4393,2878772,24590294
4394,30328750,118865242
4395,2877363,1588203
4396,94550656,122429393
4397,2877363,215417536
4398,164943220,53047537
4399,2871678,214606884
4400,2878623,19002730
4401,2874205,39028028
4402,2871295,6575349
4403,2875502,1197538
4404,22076553,84880210
4405,17201438,2871295
4406,18816612,118865242
4407,2878623,10362089
4408,2871295,16111369
4409,18980380,2557260
4410,11015465,2871678
4411,164943220,134039335
4412,77490871,22586239
4413,16758658,2877363
4414,147012241,54529875
4415,2878623,22234992
4416,4818551,18981201
4417,15723640,2874205
4418,2078140,94557397
4419,2871678,215565726
4420,4501092,2871678
4421,12849524,2878623
4422,84885702,17967937
4423,116988719,138523216
4424,18981201,8525033
4425,1205102,123625563
4426,52288516,2872613
4427,55004527,123624419
4428,2874910,10081115
4429,24192488,18980463
4430,1922512,2871678
4431,19398268,2871546
4432,2874048,10859173
4433,2871295,19109763
4434,118869512,67812870
4435,2878772,4817471
4436,100355134,94554780
4437,93145146,2870829
4438,2874205,24924418
4439,214790642,2871678
4440,59392828,94550656
4441,54079022,118865242
4442,2874048,14570151
4443,123620170,15417267
4444,147012020,145644024
4445,2871678,12818696
4446,2878623,19185430
4447,49298618,18989187
4448,199669503,118543297
4449,11216070,118869865
4450,18982114,17418436
4451,24054481,2878623
4452,10862942,2878623
4453,2871295,15122943
4454,2874048,16976324
4455,2871678,11163498
4456,2879848,6062318
4457,118865242,210889016
4458,2874048,15456899
4459,16381541,84883968
4460,123626539,6091382
4461,149639803,18989187
4462,12974966,18980811
4463,14113467,2878623
4464,84884060,20350059
4465,2872653,38404525
4466,2871546,55003706
4467,14879145,2871678
4468,2879270,15947757
4469,2870252,29326623
4470,2875502,17957701
4471,1563959,2876862
4472,18988104,55110191
4473,84886782,22052516
4474,19033648,2870252
4475,9845400,18981201
4476,118865242,55438547
4477,55255389,118865242
4478,28420636,2876862
4479,6646417,2878623
4480,94551461,53972202
4481,12853768,18980811
4482,4055379,18989187
4483,15756634,118861402
4484,2878408,46762089
4485,2870859,55823738
4486,2871678,1136414
4487,12214991,118863056
4488,2878623,26592689
4489,2879848,46952141
4490,58908881,199664249
4491,215246516,2871844
4492,209897349,2878623
4493,52112559,18982504
4494,29537514,18981201
4495,2875502,4662555
4496,18981111,2981943
4497,18980811,2043009
4498,18981201,56381198
4499,118865242,207873749
4500,84884278,182848828
4501,30390543,2873489
4502,67753980,2875502
4503,4783454,2877363
4504,18985384,132701225
4505,2872538,122450229
4506,2878772,14653776
4507,20208069,118865242
4508,123624419,18095593
4509,5890976,18980811
4510,39180034,2870829
4511,6084645,2871896
4512,19950803,18981201
4513,70980559,2870454
4514,15670794,2870829
4515,2876862,28250350
4516,3897679,2878408
4517,21249243,84889268
4518,2871678,215522747
4519,6982485,2871295
4520,7424982,2871678
4521,30977310,2877038
4522,2874910,1173063
4523,3668309,2871678
4524,83566180,84881737
4525,94551428,59070256
4526,18989187,4529935
4527,2874048,207959702
4528,2876274,133608164
4529,2879211,136897743
4530,18981111,12439142
4531,2871678,16429285
4532,15331212,18980463
4533,2871295,6400114
4534,9237172,2870829
4535,2871844,14876150
4536,11983296,2877038
4537,2878772,10304670
4538,25355759,2876496
4539,2878772,215147494
4540,123624419,209545647
4541,18982504,31448353
4542,2879270,52151250
4543,159353340,167667427
4544,2871844,26032965
4545,727436,2871678
4546,2047499,2871295
4547,14888130,2871678
4548,118860014,9006125
4549,2871295,3694408
4550,18989713,9762195
4551,39839000,2878772
4552,210928463,2878772
4553,6585787,2872613
4554,84880280,6673426
4555,10198220,2875502
4556,2871295,22917039
4557,134502164,84886311
4558,119959378,18989559
4559,52303005,2875102
4560,26768999,2879270
4561,2874910,3789681
4562,10618320,2871678
4563,806846,2871678
4564,36504081,2876862
4565,118869512,55269801
4566,84886782,52990048
4567,211478277,2871896
4568,55991592,118865242
4569,10317782,2871295
4570,2878623,23565316
4571,134365807,123624419
4572,2793147,18988104
4573,84880933,16688353
4574,210165418,2876274
4575,38404525,2872653
4576,23097845,18984129
4577,14553468,118865639
4578,215558097,2871844
4579,118869865,27299783
4580,14130686,118865242
4581,55675432,84884060
4582,18241026,2878623
4583,36160947,2871678
4584,118861402,17101318
4585,2610625,2873021
4586,88890462,84880210
4587,2875102,1461733
4588,55284741,84884060
4589,94558998,31290710
4590,54205027,118865242
4591,44055927,2871678
4592,2875502,16521513
4593,10989661,2876862
4594,2878623,32185796
4595,18981111,24873259
4596,3413249,2874048
4597,2875502,7551929
4598,18987990,209500884
4599,2876862,215155913
4600,2871678,35713890
4601,3829921,18988046
4602,18981201,51972522
4603,118089936,123624419
4604,2870829,215605518
4605,2874988,99977694
4606,84887955,21334565
4607,8694684,84882765
4608,2871844,214832963
4609,10081115,2874910
4610,2871844,73444359
4611,90382259,18985384
4612,118869512,55677859
4613,10053821,118866320
4614,118869865,14376977
4615,14127185,2871678
4616,54668135,123625612
4617,2871844,6512466
4618,11665116,2876862
4619,5071223,2879848
4620,33356019,118865242
4621,84886187,14291957
4622,2871678,215183952
4623,2814893,2875502
4624,18982114,7885438
4625,2870252,207609546
4626,118626995,118860362
4627,5050582,2874018
4628,16579577,18980463
4629,14765013,94550656
4630,2877363,1412794
4631,6150416,2878623
4632,14709951,2871678
4633,18980811,1219458
4634,25722816,2877363
4635,14952910,2871295
4636,151637304,199664249
4637,11922467,77490871
4638,215700859,2874910
4639,83577022,84880933
4640,2877433,15171142
4641,2871678,205525812
4642,120799284,123623002
4643,18988104,5385741
4644,2871295,15966175
4645,2870252,25449309
4646,118869865,33026193
4647,21350433,2870859
4648,2870252,1529126
4649,55480976,84880933
4650,7906224,2873021
4651,3869173,118869865
4652,118865242,37504724
4653,3722138,84886782
4654,18982341,154558936
4655,27499890,2871678
4656,55003706,2871546
4657,15623784,2871678
4658,49581354,2874048
4659,118869512,1928009
4660,52934624,2875502
4661,191700820,18989187
4662,2878623,18566634
4663,84880210,39967114
4664,3079820,84886311
4665,123625612,54941988
4666,84886311,134502164
4667,2877021,10955492
4668,28556754,2878623
4669,2879270,30599859
4670,78641354,147010500
4671,2874113,85499907
4672,13254740,18988104
4673,55438547,118865242
4674,85462577,18981201
4675,17477878,123621513
4676,123625503,137307817
4677,2874048,1823363
4678,18989187,148133491
4679,1713899,18980463
4680,2871295,2417095
4681,2871678,215220383
4682,11258585,2877363
4683,148133491,18989187
4684,84880428,53610353
4685,16742555,2877038
4686,174807625,2871295
4687,102089,84888981
4688,14992150,2874205
4689,199667935,214704177
4690,2878538,42880939
4691,4731161,2870542
4692,970039,84880210
4693,199664249,213590101
4694,19908643,2878623
4695,2871295,3758531
4696,111171622,94552965
4697,2874048,65020037
4698,14569939,2875502
4699,123624419,119425258
4700,123625503,21750422
4701,2874456,263587
4702,2504419,18981201
4703,94551461,96099168
4704,6673426,84880280
4705,118865242,22265464
4706,2871678,207402919
4707,2875502,7200544
4708,31479035,84880210
4709,15561866,18981201
4710,2871295,7773017
4711,198948373,84880210
4712,18980380,189897931
4713,2871678,215401902
4714,45815996,2877363
4715,18981358,52019462
4716,123624419,8678799
4717,2879270,160017144
4718,2878623,26971810
4719,18985384,3929856
4720,94553485,201075921
4721,123625503,171092881
4722,53603159,118869512
4723,18981201,12063664
4724,214898791,18989842
4725,14667576,18980463
4726,7551929,2875502
4727,201398225,2879270
4728,18985384,28538369
4729,84886010,214991171
4730,2871678,35498641
4731,2878623,6646417
4732,4885291,2871678
4733,197641621,2871678
4734,197467196,94550656
4735,37951028,118865242
4736,113040233,94550757
4737,35206135,2871295
4738,35498641,2871678
4739,84886010,29440039
4740,2367735,2871295
4741,118868461,12109490
4742,94556645,76650940
4743,2451688,18982341
4744,14191088,18988104
4745,18981201,2144245
4746,84886010,215352786
4747,543091,94551546
4748,98846761,94555004
4749,197430813,18984455
4750,94551461,103629610
4751,75137840,118869512
4752,45658862,118866952
4753,84885702,44192080
4754,14708068,18981201
4755,9553852,2878623
4756,16521513,2875502
4757,2871295,91615772
4758,2871295,215008161
4759,2871295,15697959
4760,123624419,14186133
4761,133959917,123626539
4762,3052892,2878623
4763,503432,118865242
4764,162183915,18980463
4765,12957579,2871295
4766,14109468,2871295
4767,2417095,2871295
4768,2877399,18443902
4769,122426919,123625563
4770,118865242,55300616
4771,8798175,2871678
4772,213590101,199664249
4773,5217693,123625503
4774,2871678,30509261
4775,19794388,84884060
4776,2877021,17713309
4777,53032049,18989559
4778,2871678,55456984
4779,14349415,118865639
4780,2877021,15153054
4781,94550656,201701353
4782,2871678,201283379
4783,46781218,2870829
4784,26703233,2877521
4785,118865242,7123844
4786,6398319,84888593
4787,201933921,118869865
4788,109021711,123624379
4789,89254105,94558998
4790,3503692,84881737
4791,44098047,2877363
4792,59419724,123625563
4793,2871678,28230364
4794,199664249,199575755
4795,15196537,18988104
4796,196179414,118865242
4797,160017144,2879270
4798,443185,18980463
4799,24844047,84880210
4800,2871678,4371887
4801,25552852,2871295
4802,84881737,43980518
4803,3067964,84880210
4804,91615772,2871295
4805,118865242,62089532
4806,42166481,2870941
4807,215501798,84881740
4808,2871678,2988356
4809,10824415,94558998
4810,2877433,17076425
4811,2878772,215692040
4812,13434980,2871678
4813,118869512,16709213
4814,5007659,116985597
4815,15226353,2877363
4816,2878772,58933383
4817,123621596,201646914
4818,2871295,27443988
4819,14714892,18988104
4820,123624419,17513954
4821,19792818,2870859
4822,84881740,73419997
4823,2877363,2091327
4824,2871678,13795717
4825,23142527,2871678
4826,53439444,123625307
4827,2871678,9590989
4828,84880210,14745148
4829,8287491,2879848
4830,15814726,18988104
4831,2879848,195259680
4832,94554780,52003313
4833,14590884,2871678
4834,24299259,2871295
4835,18982114,21626430
4836,55957940,116984741
4837,118865242,53053599
4838,46181426,2878623
4839,18980463,4654345
4840,10685949,2871844
4841,84880210,54813191
4842,2874048,214619426
4843,164943220,214629887
4844,25969147,18980811
4845,199660318,67308506
4846,5615816,123625563
4847,18712737,2874048
4848,18988104,59020504
4849,21241530,2877363
4850,84886121,90181915
4851,2878623,25142303
4852,2871678,18208207
4853,60536483,118865242
4854,84886782,16169492
4855,119561674,123624419
4856,13200500,2871678
4857,42492042,2878623
4858,84881740,52306448
4859,147017809,159285930
4860,209100627,2871896
4861,118863056,18647267
4862,14653776,2878772
4863,18981201,38977182
4864,43699284,2872933
4865,35769895,84881740
4866,207017399,2877021
4867,123622228,92155326
4868,207795869,2871678
4869,209500884,18987990
4870,2871678,32602532
4871,2871896,25670350
4872,2806405,2871678
4873,2878623,22695324
4874,123272623,123624419
4875,2871678,3617826
4876,119265945,123624419
4877,123625503,51833812
4878,2871295,10561423
4879,154558936,18982341
4880,4449799,2874205
4881,123624419,118627279
4882,116985749,8727379
4883,18981201,32090197
4884,15205009,2877363
4885,11628401,18980463
4886,207959855,2879270
4887,55850080,2879848
4888,2870252,215201709
4889,8103712,18981201
4890,65172079,18982127
4891,2878623,2797908
4892,2872613,4060367
4893,8262773,118865242
4894,2870859,4769907
4895,196177227,116983559
4896,39361475,2878623
4897,118861402,5954843
4898,73610560,94550656
4899,2871678,3167352
4900,118865242,35181293
4901,2870252,21517807
4902,18988104,18179018
4903,26669978,2878538
4904,2871295,18982209
4905,2878623,16074061
4906,206106805,2876274
4907,2871678,21132197
4908,2874360,7718547
4909,144865846,159359133
4910,2871295,24140747
4911,23721006,2871678
4912,2877021,59237287
4913,2874910,43157237
4914,5783497,2871295
4915,118869865,85543523
4916,118869865,136456000
4917,12983353,2874205
4918,84880210,970039
4919,9584040,2871295
4920,210933049,2876496
4921,39074103,118865242
4922,2877038,11983296
4923,118865242,114793172
4924,138523216,116988719
4925,23802890,2871678
4926,18989713,17548751
4927,8433470,123624419
4928,26460400,118865242
4929,12360600,2871295
4930,119885622,123626539
4931,52035201,2871295
4932,199664911,156150510
4933,18989842,214899314
4934,18989187,149758289
4935,2874048,10260
4936,2878623,6744527
4937,84880210,24844047
4938,2875502,9829178
4939,3669091,2877521
4940,84881740,199100813
4941,55768884,94554780
4942,9773948,18988104
4943,46225002,118865242
4944,118867819,58311997
4945,2871844,384097
4946,116983559,196177227
4947,4306020,18980463
4948,15448472,118861402
4949,2875567,16569501
4950,2988356,2871678
4951,18985171,3068682
4952,84886782,2753420
4953,11385545,84886187
4954,15553952,2879848
4955,84880210,41491147
4956,15387123,2874910
4957,94550757,140751846
4958,2871295,89086660
4959,8007235,2871295
4960,2871678,203936470
4961,73552715,18982114
4962,84887524,38543881
4963,18988104,204203418
4964,2871678,14127185
4965,207580833,2879848
4966,52832913,84886187
4967,2878623,549134
4968,2878623,21074234
4969,2870829,46686764
4970,118865242,9828505
4971,2870252,84177939
4972,10562736,2871295
4973,89295118,2874584
4974,16786955,2870252
4975,2871546,16022177
4976,215582133,2878408
4977,2877363,7450471
4978,84884278,86054171
4979,152208637,2879848
4980,2874205,146145421
4981,55269801,118869512
4982,84885702,53309479
4983,2878772,27515190
4984,2874048,14008822
4985,2874205,58921370
4986,118865242,16032195
4987,94553485,30868630
4988,4537121,118865242
4989,94551461,36027027
4990,21712872,2876274
4991,9082564,2871295
4992,2872538,15657751
4993,209178052,118865242
4994,114932990,123625187
4995,18985384,196637953
4996,13570083,2870829
4997,2871678,806846
4998,2871678,14562412
4999,2877363,12059272
5000,2873489,202695123
5001,207199311,2871295
5002,56448533,2871295
5003,3770435,2878623
5004,18988104,119526937
5005,56081240,123624419
5006,147017809,154196992
5007,1886952,18986705
5008,2876274,206634381
5009,10748340,2871678
5010,18982341,154314776
5011,2876862,27288318
5012,18981201,7444545
5013,2874910,8762316
5014,19878419,123625563
5015,1126554,2877363
5016,214606884,2871678
5017,123625612,59440642
5018,2878772,9734200
5019,35430750,118865242
5020,2876496,10542369
5021,204496667,2874205
5022,2877433,15200998
5023,2871678,11249680
5024,18980811,17701608
5025,86054171,84884278
5026,2875102,3183447
5027,34296665,2878623
5028,2878623,11750540
5029,2870252,212742195
5030,123624419,123565909
5031,2874584,25763220
5032,2877363,215065526
5033,40233060,2878623
5034,15407448,2879270
5035,2878623,22703460
5036,118865242,39092033
5037,16263066,2879270
5038,10127630,2871295
5039,16063003,2871678
5040,84886782,434551
5041,18980380,709382
5042,1241339,2877363
5043,11616388,2878623
5044,123625187,114932990
5045,19268995,118865242
5046,118869865,18085276
5047,5637189,2871678
5048,5697716,2871896
5049,18988104,59568149
5050,19342466,18981111
5051,8405000,2870829
5052,207744609,2878772
5053,2871678,727436
5054,118865242,15249771
5055,2871295,9082564
5056,2878772,15114739
5057,199662766,211534458
5058,124319984,118869512
5059,215649525,2871678
5060,33028728,2871678
5061,114107383,2872613
5062,9829178,2875502
5063,123625612,124078486
5064,84885702,21789514
5065,2871678,21031500
5066,18980463,14391710
5067,15820436,18980380
5068,27629110,84886077
5069,123624419,134365807
5070,2874113,2493299
5071,203498944,2877021
5072,7068960,2878623
5073,1918869,2871844
5074,18984129,9929478
5075,203594229,199664249
5076,55101527,18988104
5077,51934285,2874456
5078,118865242,14130686
5079,17487591,2871896
5080,2878623,14972440
5081,118865242,8189227
5082,54460141,2875502
5083,123621535,55788470
5084,18319032,2878623
5085,20054316,2876862
5086,14250457,2871295
5087,26507639,2871678
5088,2878623,33606246
5089,10109702,18988104
5090,4060367,2872613
5091,8316940,2877363
5092,21486101,2871678
5093,86663596,84885648
5094,84886187,199681
5095,26726783,2878623
5096,2870859,19792818
5097,123624419,123189999
5098,15200998,2877433
5099,20676565,2871678
5100,118865242,22076957
5101,5689857,2871678
5102,17847809,2879848
5103,2876274,55946245
5104,118866952,119121774
5105,15114739,2878772
5106,53088494,2879270
5107,32995889,77490871
5108,61850342,2879270
5109,2877021,29283124
5110,118862313,109773788
5111,84889268,3705712
5112,15078179,2872613
5113,2878772,6975232
5114,16466404,18988104
5115,15761569,18988104
5116,8326281,18980463
5117,2871844,11313891
5118,2878623,22338867
5119,102028871,2874147
5120,3909587,2879848
5121,21497110,2878408
5122,123625503,115287229
5123,58022635,18981358
5124,13723823,2870829
5125,2874205,8567476
5126,118869512,208650496
5127,2878623,9628224
5128,124342520,123622426
5129,3868401,94552965
5130,10966609,2879848
5131,2874205,26748230
5132,29328606,118865242
5133,17879888,2872933
5134,2877363,5254235
5135,43157237,2874910
5136,18980811,7594551
5137,18176150,2877021
5138,123624419,119265945
5139,155789646,18982341
5140,52235857,123620562
5141,123624419,1011449
5142,2877363,3538728
5143,2390882,2878623
5144,94551157,164672955
5145,2879270,54043237
5146,2875102,72120436
5147,3929856,18985384
5148,2877521,30949951
5149,121368816,123621596
5150,2871896,14647016
5151,17967937,84885702
5152,84886782,84704962
5153,118860362,118471930
5154,18981201,2157189
5155,2876496,10550142
5156,21840838,84880933
5157,12631915,123624965
5158,2930071,2871678
5159,2878623,1954238
5160,146145421,2874205
5161,30784882,2874205
5162,18981201,14372096
5163,2876274,55025941
5164,18980380,12287826
5165,25267780,2876862
5166,4480510,2871295
5167,59237287,2877021
5168,123626539,149447397
5169,15646054,2875502
5170,24140747,2871295
5171,118861402,8767090
5172,1379407,2874147
5173,17673941,123624419
5174,122957087,123623572
5175,2871678,3177771
5176,53457147,84885702
5177,84885702,53457147
5178,2871678,207952594
5179,215633462,2871678
5180,84883172,21738426
5181,118865242,8262773
5182,84886077,25434042
5183,26193199,18988104
5184,195862401,118865242
